_step,iter,val/loss,train/loss,run_id,name
1089,99000,2.9207353591918945,2.9011175632476807,qqn6ft2x,train_xmixers_llama_small_50b_v1_method1
1100,100000,2.9233624935150146,2.8858697414398193,qqn6ft2x,train_xmixers_llama_small_50b_v1_method1
0,0,11.035235404968262,11.034659385681152,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
11,1000,6.0752692222595215,6.078139781951904,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
22,2000,5.09567928314209,5.097905158996582,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
33,3000,4.337803840637207,4.336419582366943,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
44,4000,4.010855674743652,4.024719715118408,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
55,5000,3.8397698402404785,3.8320152759552,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
66,6000,3.721081495285034,3.699763298034668,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
77,7000,3.6242308616638184,3.627840042114258,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
88,8000,3.576359748840332,3.558037519454956,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
99,9000,3.527195930480957,3.518498182296753,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
110,10000,3.482991933822632,3.4672536849975586,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
121,11000,3.461151123046875,3.4410626888275146,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
132,12000,3.4169838428497314,3.4265758991241455,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
143,13000,3.406015396118164,3.378999948501587,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
154,14000,3.368277072906494,3.3753247261047363,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
165,15000,3.36497163772583,3.37318754196167,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
176,16000,3.3398592472076416,3.3366754055023193,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
187,17000,3.3247029781341553,3.322690010070801,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
198,18000,3.317143440246582,3.2973949909210205,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
209,19000,3.3148105144500732,3.283667802810669,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
220,20000,3.3022711277008057,3.2921478748321533,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
231,21000,3.276668071746826,3.273505449295044,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
242,22000,3.274289846420288,3.267122507095337,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
253,23000,3.264695644378662,3.2578516006469727,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
264,24000,3.265249729156494,3.251005172729492,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
275,25000,3.251793622970581,3.255420446395874,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
286,26000,3.2312068939208984,3.233922004699707,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
297,27000,3.2439517974853516,3.225261926651001,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
308,28000,3.2246899604797363,3.2255899906158447,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
319,29000,3.2264633178710938,3.2256031036376953,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
330,30000,3.21024227142334,3.1937448978424072,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
341,31000,3.2052764892578125,3.212066650390625,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
352,32000,3.2070610523223877,3.2039618492126465,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
363,33000,3.205042839050293,3.1896889209747314,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
374,34000,3.1984875202178955,3.179142475128174,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
385,35000,3.2053003311157227,3.1940267086029053,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
396,36000,3.19085693359375,3.188844680786133,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
407,37000,3.1866350173950195,3.1780524253845215,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
418,38000,3.1898553371429443,3.1710431575775146,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
429,39000,3.1655945777893066,3.175886869430542,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
440,40000,3.163590908050537,3.169138193130493,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
451,41000,3.1665778160095215,3.144378662109375,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
462,42000,3.1766891479492188,3.169583797454834,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
473,43000,3.162517786026001,3.170531988143921,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
484,44000,3.1504223346710205,3.1494154930114746,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
495,45000,3.155355215072632,3.1436891555786133,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
506,46000,3.159872055053711,3.147237539291382,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
517,47000,3.1454057693481445,3.131722927093506,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
528,48000,3.1368460655212402,3.1395604610443115,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
539,49000,3.142094135284424,3.1453051567077637,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
550,50000,3.1379566192626953,3.117969036102295,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
561,51000,3.1426591873168945,3.1279866695404053,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
572,52000,3.1321425437927246,3.1238160133361816,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
583,53000,3.1298513412475586,3.1165170669555664,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
594,54000,3.1276323795318604,3.1141903400421143,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
605,55000,3.1334753036499023,3.1177945137023926,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
616,56000,3.126875400543213,3.117866277694702,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
627,57000,3.142789602279663,3.1082913875579834,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
638,58000,3.1278076171875,3.1133334636688232,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
649,59000,3.110893964767456,3.1228296756744385,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
660,60000,3.1154675483703613,3.0996572971343994,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
671,61000,3.113287925720215,3.115806818008423,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
682,62000,3.0899181365966797,3.0981204509735107,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
693,63000,3.1151647567749023,3.1168062686920166,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
704,64000,3.110455274581909,3.089705228805542,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
715,65000,3.1036715507507324,3.0947158336639404,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
726,66000,3.118405818939209,3.091468095779419,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
737,67000,3.1162123680114746,3.1090173721313477,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
748,68000,3.0967812538146973,3.0850608348846436,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
759,69000,3.114961862564087,3.0782899856567383,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
770,70000,3.1073403358459473,3.0785346031188965,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
781,71000,3.10546875,3.0882415771484375,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
792,72000,3.0859169960021973,3.088134765625,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
803,73000,3.084639310836792,3.087745428085327,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
814,74000,3.106454372406006,3.0807559490203857,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
825,75000,3.0877959728240967,3.0838985443115234,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
836,76000,3.097872734069824,3.0876848697662354,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
847,77000,3.0923211574554443,3.0783257484436035,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
858,78000,3.1179795265197754,3.082742929458618,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
869,79000,3.098592758178711,3.0723390579223633,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
880,80000,3.0920047760009766,3.0813260078430176,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
891,81000,3.1151974201202393,3.0820839405059814,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
902,82000,3.0992040634155273,3.094022750854492,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
913,83000,3.130016565322876,3.0893256664276123,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
924,84000,3.083045721054077,3.0695712566375732,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
935,85000,3.079585075378418,3.079481601715088,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
946,86000,3.094895124435425,3.0808815956115723,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
957,87000,3.0711281299591064,3.086008310317993,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
968,88000,3.090773820877075,3.0657947063446045,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
979,89000,3.0840024948120117,3.0830307006835938,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
990,90000,3.0915088653564453,3.067871332168579,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
1001,91000,3.0935606956481934,3.0738255977630615,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
1012,92000,3.095029830932617,3.081352949142456,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
1023,93000,3.0955352783203125,3.0811123847961426,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
1034,94000,3.111661434173584,3.1004903316497803,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
1045,95000,3.1087818145751953,3.0927014350891113,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
1056,96000,3.164512872695923,3.157167434692383,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
1067,97000,3.106703519821167,3.082324266433716,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
1078,98000,3.1189749240875244,3.093654155731201,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
1089,99000,3.2239599227905273,3.2072887420654297,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
1100,100000,3.158512592315674,3.128499984741211,77yp69dy,train_xmixers_gpt_small_50b_v1_method1
0,0,11.035235404968262,11.034659385681152,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
11,1000,6.4796648025512695,6.480135917663574,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
22,2000,5.781398773193359,5.784292221069336,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
33,3000,5.2078351974487305,5.208940029144287,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
44,4000,4.739778995513916,4.746546745300293,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
55,5000,4.427734851837158,4.414633274078369,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
66,6000,4.246276378631592,4.226330757141113,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
77,7000,4.097876071929932,4.105969429016113,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
88,8000,4.010008335113525,3.9931600093841553,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
99,9000,3.9298441410064697,3.923976421356201,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
110,10000,3.860044240951538,3.845316171646118,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
121,11000,3.8107352256774902,3.790773391723633,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
132,12000,3.7461256980895996,3.7565090656280518,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
143,13000,3.7208752632141113,3.694262981414795,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
154,14000,3.662402868270874,3.6718389987945557,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
165,15000,3.6445627212524414,3.653454542160034,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
176,16000,3.606057643890381,3.604832410812378,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
187,17000,3.578967571258545,3.5762805938720703,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
198,18000,3.558530330657959,3.54097318649292,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
209,19000,3.5470187664031982,3.5185208320617676,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
220,20000,3.5256447792053223,3.5178823471069336,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
231,21000,3.492521047592163,3.4910831451416016,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
242,22000,3.4788076877593994,3.4754271507263184,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
253,23000,3.4622745513916016,3.4583845138549805,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
264,24000,3.457261085510254,3.4441592693328857,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
275,25000,3.4380385875701904,3.4449050426483154,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
286,26000,3.4092602729797363,3.413487195968628,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
297,27000,3.41709566116333,3.4003844261169434,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
308,28000,3.393486261367798,3.395451068878174,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
319,29000,3.388474225997925,3.3880796432495117,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
330,30000,3.368267774581909,3.353830575942993,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
341,31000,3.3585147857666016,3.3674890995025635,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
352,32000,3.3565971851348877,3.354187250137329,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
363,33000,3.3517072200775146,3.3384759426116943,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
374,34000,3.3414125442504883,3.322660207748413,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
385,35000,3.346189022064209,3.3372914791107178,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
396,36000,3.325514554977417,3.3282806873321533,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
407,37000,3.3199219703674316,3.3140153884887695,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
418,38000,3.319812536239624,3.303732395172119,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
429,39000,3.291497230529785,3.3039486408233643,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
440,40000,3.2895514965057373,3.2968077659606934,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
451,41000,3.2881438732147217,3.267622709274292,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
462,42000,3.2952816486358643,3.2907464504241943,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
473,43000,3.2812633514404297,3.2899107933044434,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
484,44000,3.2659378051757812,3.2661936283111572,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
495,45000,3.267486572265625,3.2580926418304443,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
506,46000,3.2712597846984863,3.2594432830810547,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
517,47000,3.2546935081481934,3.2443501949310303,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
528,48000,3.245414972305298,3.248795747756958,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
539,49000,3.2478880882263184,3.252392053604126,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
550,50000,3.2410571575164795,3.2227423191070557,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
561,51000,3.246779441833496,3.2342190742492676,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
572,52000,3.2353780269622803,3.2271268367767334,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
583,53000,3.2306084632873535,3.218794345855713,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
594,54000,3.2267282009124756,3.2144899368286133,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
605,55000,3.231207847595215,3.2187228202819824,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
616,56000,3.2252511978149414,3.216276168823242,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
627,57000,3.238926887512207,3.2069907188415527,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
638,58000,3.2218141555786133,3.209537982940674,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
649,59000,3.2024385929107666,3.2176742553710938,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
660,60000,3.210756540298462,3.195868730545044,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
671,61000,3.206219434738159,3.207951307296753,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
682,62000,3.180800676345825,3.189390182495117,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
693,63000,3.203645944595337,3.205329179763794,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
704,64000,3.2005836963653564,3.1811273097991943,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
715,65000,3.187582015991211,3.1794910430908203,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
726,66000,3.2014760971069336,3.175384759902954,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
737,67000,3.200063467025757,3.193016290664673,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
748,68000,3.1819326877593994,3.1717166900634766,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
759,69000,3.195899248123169,3.160505771636963,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
770,70000,3.1877002716064453,3.159486770629883,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
781,71000,3.1805193424224854,3.1653997898101807,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
792,72000,3.161527156829834,3.1662051677703857,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
803,73000,3.164687395095825,3.169745445251465,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
814,74000,3.17962646484375,3.154679775238037,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
825,75000,3.157944679260254,3.155958890914917,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
836,76000,3.1681199073791504,3.1580986976623535,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
847,77000,3.162574529647827,3.1505584716796875,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
858,78000,3.180509090423584,3.1465604305267334,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
869,79000,3.1639022827148438,3.139589786529541,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
880,80000,3.160447359085083,3.150325059890747,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
891,81000,3.1812069416046143,3.1490612030029297,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
902,82000,3.157724618911743,3.1524267196655273,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
913,83000,3.1758768558502197,3.1369376182556152,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
924,84000,3.1496660709381104,3.135610580444336,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
935,85000,3.143728256225586,3.1457715034484863,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
946,86000,3.164271354675293,3.150677442550659,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
957,87000,3.1408920288085938,3.156411647796631,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
968,88000,3.161425828933716,3.1378281116485596,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
979,89000,3.156386613845825,3.157228946685791,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
990,90000,3.1647276878356934,3.1414685249328613,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
1001,91000,3.1565215587615967,3.138134479522705,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
1012,92000,3.1605300903320312,3.149244785308838,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
1023,93000,3.1583447456359863,3.1447408199310303,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
1034,94000,3.1588213443756104,3.148674249649048,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
1045,95000,3.1587891578674316,3.1432888507843018,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
1056,96000,3.169793128967285,3.163006067276001,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
1067,97000,3.17008900642395,3.147066116333008,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
1078,98000,3.169706344604492,3.1453769207000732,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
1089,99000,3.1645214557647705,3.152334213256836,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
1100,100000,3.170424461364746,3.1413562297821045,8w40wjp5,train_xmixers_gpt_small_50b_1e_4
0,0,10.98974895477295,10.988554954528809,ehufavs4,train_gpt2_small_50b_1e_4
11,1000,5.685065746307373,5.681338310241699,ehufavs4,train_gpt2_small_50b_1e_4
22,2000,4.674586296081543,4.643276214599609,ehufavs4,train_gpt2_small_50b_1e_4
33,3000,4.102215766906738,4.1019978523254395,ehufavs4,train_gpt2_small_50b_1e_4
44,4000,3.8776395320892334,3.8856351375579834,ehufavs4,train_gpt2_small_50b_1e_4
55,5000,3.757755756378174,3.729544162750244,ehufavs4,train_gpt2_small_50b_1e_4
66,6000,3.656062364578247,3.634777545928955,ehufavs4,train_gpt2_small_50b_1e_4
77,7000,3.577019453048706,3.5715813636779785,ehufavs4,train_gpt2_small_50b_1e_4
88,8000,3.527884006500244,3.517218589782715,ehufavs4,train_gpt2_small_50b_1e_4
99,9000,3.4832146167755127,3.4899511337280273,ehufavs4,train_gpt2_small_50b_1e_4
110,10000,3.4533605575561523,3.4376535415649414,ehufavs4,train_gpt2_small_50b_1e_4
121,11000,3.4161243438720703,3.412778854370117,ehufavs4,train_gpt2_small_50b_1e_4
132,12000,3.3896093368530273,3.366464614868164,ehufavs4,train_gpt2_small_50b_1e_4
143,13000,3.3596465587615967,3.3497982025146484,ehufavs4,train_gpt2_small_50b_1e_4
154,14000,3.3441503047943115,3.3316233158111572,ehufavs4,train_gpt2_small_50b_1e_4
165,15000,3.321608304977417,3.3216705322265625,ehufavs4,train_gpt2_small_50b_1e_4
176,16000,3.308900833129883,3.293795585632324,ehufavs4,train_gpt2_small_50b_1e_4
187,17000,3.291591167449951,3.278322219848633,ehufavs4,train_gpt2_small_50b_1e_4
198,18000,3.2722220420837402,3.27693247795105,ehufavs4,train_gpt2_small_50b_1e_4
209,19000,3.281695604324341,3.2512097358703613,ehufavs4,train_gpt2_small_50b_1e_4
220,20000,3.2609195709228516,3.2413175106048584,ehufavs4,train_gpt2_small_50b_1e_4
231,21000,3.2520751953125,3.230994462966919,ehufavs4,train_gpt2_small_50b_1e_4
242,22000,3.230147123336792,3.231362819671631,ehufavs4,train_gpt2_small_50b_1e_4
253,23000,3.2292871475219727,3.2130627632141113,ehufavs4,train_gpt2_small_50b_1e_4
264,24000,3.2265381813049316,3.2016100883483887,ehufavs4,train_gpt2_small_50b_1e_4
275,25000,3.198578119277954,3.2053723335266113,ehufavs4,train_gpt2_small_50b_1e_4
286,26000,3.2102954387664795,3.2036080360412598,ehufavs4,train_gpt2_small_50b_1e_4
297,27000,3.200099229812622,3.173948049545288,ehufavs4,train_gpt2_small_50b_1e_4
308,28000,3.187800884246826,3.170344352722168,ehufavs4,train_gpt2_small_50b_1e_4
319,29000,3.184277057647705,3.1642954349517822,ehufavs4,train_gpt2_small_50b_1e_4
330,30000,3.1729307174682617,3.1732985973358154,ehufavs4,train_gpt2_small_50b_1e_4
341,31000,3.166956901550293,3.150709867477417,ehufavs4,train_gpt2_small_50b_1e_4
352,32000,3.162139654159546,3.150331974029541,ehufavs4,train_gpt2_small_50b_1e_4
363,33000,3.1479685306549072,3.1476616859436035,ehufavs4,train_gpt2_small_50b_1e_4
374,34000,3.1664323806762695,3.1512091159820557,ehufavs4,train_gpt2_small_50b_1e_4
385,35000,3.1576287746429443,3.1532275676727295,ehufavs4,train_gpt2_small_50b_1e_4
396,36000,3.225764751434326,3.204855442047119,ehufavs4,train_gpt2_small_50b_1e_4
407,37000,3.1967873573303223,3.200247287750244,ehufavs4,train_gpt2_small_50b_1e_4
418,38000,3.2027275562286377,3.179899215698242,ehufavs4,train_gpt2_small_50b_1e_4
429,39000,3.1993212699890137,3.1996352672576904,ehufavs4,train_gpt2_small_50b_1e_4
440,40000,3.2147786617279053,3.1957285404205322,ehufavs4,train_gpt2_small_50b_1e_4
451,41000,6.997646331787109,7.00424861907959,ehufavs4,train_gpt2_small_50b_1e_4
462,42000,3.556926965713501,3.5448102951049805,ehufavs4,train_gpt2_small_50b_1e_4
473,43000,3.328310966491699,3.3326876163482666,ehufavs4,train_gpt2_small_50b_1e_4
484,44000,3.278132438659668,3.2849318981170654,ehufavs4,train_gpt2_small_50b_1e_4
495,45000,3.243212938308716,3.237294912338257,ehufavs4,train_gpt2_small_50b_1e_4
506,46000,3.2614190578460693,3.250302314758301,ehufavs4,train_gpt2_small_50b_1e_4
517,47000,3.2409849166870117,3.25129771232605,ehufavs4,train_gpt2_small_50b_1e_4
528,48000,3.338247776031494,3.325209856033325,ehufavs4,train_gpt2_small_50b_1e_4
539,49000,3.2050940990448,3.2238614559173584,ehufavs4,train_gpt2_small_50b_1e_4
550,50000,3.22841215133667,3.231372117996216,ehufavs4,train_gpt2_small_50b_1e_4
561,51000,3.2404258251190186,3.2356789112091064,ehufavs4,train_gpt2_small_50b_1e_4
572,52000,3.4229929447174072,3.410911798477173,ehufavs4,train_gpt2_small_50b_1e_4
583,53000,3.30253267288208,3.284719228744507,ehufavs4,train_gpt2_small_50b_1e_4
594,54000,3.6180877685546875,3.6157946586608887,ehufavs4,train_gpt2_small_50b_1e_4
605,55000,3.2874341011047363,3.292600154876709,ehufavs4,train_gpt2_small_50b_1e_4
616,56000,4.172941207885742,4.157533168792725,ehufavs4,train_gpt2_small_50b_1e_4
627,57000,3.2905516624450684,3.2853591442108154,ehufavs4,train_gpt2_small_50b_1e_4
638,58000,3.305954933166504,3.298008680343628,ehufavs4,train_gpt2_small_50b_1e_4
649,59000,3.307143449783325,3.295753240585327,ehufavs4,train_gpt2_small_50b_1e_4
660,60000,3.6894161701202393,3.684410810470581,ehufavs4,train_gpt2_small_50b_1e_4
671,61000,4.593481540679932,4.587193012237549,ehufavs4,train_gpt2_small_50b_1e_4
682,62000,3.5429799556732178,3.555853843688965,ehufavs4,train_gpt2_small_50b_1e_4
693,63000,3.532045602798462,3.516367197036743,ehufavs4,train_gpt2_small_50b_1e_4
704,64000,3.4803943634033203,3.4808261394500732,ehufavs4,train_gpt2_small_50b_1e_4
715,65000,3.504216194152832,3.496717929840088,ehufavs4,train_gpt2_small_50b_1e_4
726,66000,3.458388328552246,3.4586756229400635,ehufavs4,train_gpt2_small_50b_1e_4
737,67000,3.6710150241851807,3.654259443283081,ehufavs4,train_gpt2_small_50b_1e_4
748,68000,3.5275354385375977,3.5145413875579834,ehufavs4,train_gpt2_small_50b_1e_4
759,69000,3.4570152759552,3.4538114070892334,ehufavs4,train_gpt2_small_50b_1e_4
770,70000,3.529608964920044,3.5117053985595703,ehufavs4,train_gpt2_small_50b_1e_4
781,71000,3.4900450706481934,3.4796297550201416,ehufavs4,train_gpt2_small_50b_1e_4
792,72000,3.458852529525757,3.460038185119629,ehufavs4,train_gpt2_small_50b_1e_4
803,73000,3.4803383350372314,3.481954336166382,ehufavs4,train_gpt2_small_50b_1e_4
814,74000,3.491520643234253,3.4807844161987305,ehufavs4,train_gpt2_small_50b_1e_4
825,75000,3.4633948802948,3.440577983856201,ehufavs4,train_gpt2_small_50b_1e_4
836,76000,3.501694679260254,3.4851958751678467,ehufavs4,train_gpt2_small_50b_1e_4
